,text,book,line,string
16774,odyssey,11,401,ἤ σύ ἀνάρσιος ἀνήρ δηλέομαι ἐπί χέρσος
16775,odyssey,11,402,βοῦς περιτέμνω εἰμί ὄις πῶυ καλός
16776,odyssey,11,403,ἤ περί πόλις μάχομαι ἠδέ γυνή
16777,odyssey,11,404,ὡς φημί ὁ δέ μ αὐτίκ ἀμείβω προσεῖπον
16778,odyssey,11,405,διογενής Λαερτιάδης πολυμήχης Ὀδυσσεύς
16779,odyssey,11,406,οὐτ ἐγώ γ ἐν ναῦς Ποσειδεών δαμάζω
16780,odyssey,11,407,ὄρνυμι ἀργαλέος ἄνεμος ἀμέγαρτος ἀυτμή
16781,odyssey,11,408,οὔτε μ ἀνάρσιος ἀνήρ δηλέομαι ἐπί χέρσος
16782,odyssey,11,409,ἀλλά ἐγώ Αἴγισθος τεύχω θάνατος τε μόρος τε
16783,odyssey,11,410,κτείνω σύν οὐλόμενος ἄλοχος οἶκόνδε καλέω
16784,odyssey,11,411,δειπνίζω ὡς τις τε κατακτείνω βοῦς ἐπί φάτνη
16785,odyssey,11,412,ὡς θνήσκω οἴκτιστος θάνατος περί ζόν ἄλλος ἑταῖρος
16786,odyssey,11,413,νωλεμές κτείνω ὗς ὡς ἀργιόδους
16787,odyssey,11,414,ὅς ἄρα τ ἐν ἀφνειός ἀνήρ μέγας δύναμαι
16788,odyssey,11,415,ἤ γάμος ἤ ἔρανον ἤ εἰλαπίνη θάλλω
16789,odyssey,11,416,ἤδη μέν πολύς φόνος ἀνήρ ἀντιβολέω
16790,odyssey,11,417,μονάξ κτείνω καί ἐν κρατερός ὑσμίνη
16791,odyssey,11,418,ἀλλά ἄν ἐκεῖνος μάλιστα εἶδον ὀλοφύρομαι θυμός
16792,odyssey,11,419,ὡς ἀμφί κρατήρ τραπέζας τε πλήθω
16793,odyssey,11,420,ἐκείμεθ ἐν μέγαρον δάπεδον ἑός ἅπας αἷμα θύω
16794,odyssey,11,421,οἰκτρός δή ἀκούω ὄψ Πρίαμος θυγάτηρ
16795,odyssey,11,422,Κασσάνδρης ὁ κτείνω Κλυταιμνήστρη δολόμητις
16796,odyssey,11,423,ἀνίημι ἐγώ ἀτάρ ἐγώ πρός γαῖα χείρ ἀείρω
16797,odyssey,11,424,βάλλω ἀποθνήσκω περί φάσγανον ὁ δέ κυνῶπις
16798,odyssey,11,425,νοσφίζω οὐδέ ἐγώ τλάω εἶμι πέρ εἰς ᾍδης
16799,odyssey,11,426,χείρ ἄν ὀφθαλμός αἱρέω σύν τε στόμ ἐρῶ
16800,odyssey,11,427,ὡς οὐ αἰνός καί κύντερος ἄλλος γυνή
16801,odyssey,11,428,ὅς τις δή τοιοῦτος μετά φρήν ἔργον βάλλω
16802,odyssey,11,429,οἷος δή καί ἐκεῖνος μήδομαι ἔργον ἀεικής
16803,odyssey,11,430,κουρίδιος τεύχω πόσις φόνος ἦ τοι φημί γε
16804,odyssey,11,431,ἀσπάσιος παῖς ἰδέ δμώς ἐμός
16805,odyssey,11,432,ἔκω ἔρχομαι ὁ ζόν ἔξοχος λυγρός οἶδα
16806,odyssey,11,433,ἕ τε κάος αἶσχος χέω καί εἰσοράω ὀπίσω
16807,odyssey,11,434,θῆλυς γυνή καί ὅς ἐκ ἐυεργός ἐάω
16808,odyssey,11,435,ὡς φημί ἀτάρ ἐγώ μιν ἀμείβω προσεῖπον
16809,odyssey,11,436,ὦ πόποι ἦ μάλα δή γόνος Ἀτρεύς εὐρύοπα Ζεύς
16810,odyssey,11,437,ἔκπαγλος ἐχθαίρω γυναικεῖος διά βουλή
16811,odyssey,11,438,ἐκ ἀρχή Ἑλένη μέν ἀπόλλυμι ἕνεκα πολύς
16812,odyssey,11,439,σύ δέ Κλυταιμνήστρη δόλος ἀρτύω τηλόθ εἰμί
16813,odyssey,11,440,ὡς φημί ὁ δέ μ αὐτίκ ἀμείβω προσεῖπον
16814,odyssey,11,441,ὁ νῦν μή ποτέ καί σύ γυνή πέρ ἤπιος εἰμί
16815,odyssey,11,442,μή ἕ μῦθος ἅπας πιφαύσκω ὅς ἐκ εὖ οἶδα
16816,odyssey,11,443,ἀλλά ὁ μέν φημί ὁ δέ καί κρύπτω εἰμί
16817,odyssey,11,444,ἀλλ οὐ σύ γη Ὀδυσσεύς φόνος εἰμί ἐκ γε γυνή
16818,odyssey,11,445,λίαν γάρ πινυτή τε καί εὖ φρήν μῆδος οἶδα
16819,odyssey,11,446,κόρη Ἰκάριος περίφρων Πηνελόπεια
16820,odyssey,11,447,ἦ μέν μιν νύμφη γε νέα καταλείπω ἐγώ
16821,odyssey,11,448,ἔρχομαι πόλεμος παῖς δέ ἕ εἰμί ἐπί μαστός
16822,odyssey,11,449,νήπιος ὅς πού νῦν γε μέτη ἀνήρ ἵζω ἀριθμός
16823,odyssey,11,450,ὄλβιος ἦ γάρ ὁ γε πατήρ φίλος ὁράω ἔρχομαι
16824,odyssey,11,451,καί ἐκεῖνος πατήρ προσπτύσσω ὁ θέμις εἰμί
16825,odyssey,11,452,ὁ δι ἐμός οὐδέ πέρ υἱός ἐμπίπλημι ἄκοιτις
16826,odyssey,11,453,ὀφθαλμός ἐάω πάρος δέ ἐγώ θείνω καί αὐτός
16827,odyssey,11,454,ἄλλος δέ σύ ἐρῶ σύ ἑός ἐν φρήν βάλλω σός
16828,odyssey,11,455,κρύβδην μηδάω ἀναφαίνω φίλος εἰς πατρίς γαῖα
16829,odyssey,11,456,ναῦς κατίζω ἐπεί οὐκέτι πιστός γυνή
16830,odyssey,11,457,ἀλλά ἄγε ἐγώ ὅδε εἶπον καί ἀτρεκής καταλέγω
16831,odyssey,11,458,εἰ πού ἔτι ζῶ ἀκούω παῖς ἐμός
16832,odyssey,11,459,ἤ πού ἐν Ὀρχομενός ἤ ἐν Πύλος ἠμαθόεις
16833,odyssey,11,460,ἤ πού παρά Μενέλαος ἐν Σπάρτη εὐρύς
16834,odyssey,11,461,οὐ γάρ πω θνήσκω ἐπί χθών δῖος Ὀρέστης
16835,odyssey,11,462,ὡς φημί ἀτάρ ἐγώ μιν ἀμείβω προσεῖπον
16836,odyssey,11,463,Ἀτρείδης τίς ἐγώ οὗτος διείρομαι οὐδέ τις οἶδα
16837,odyssey,11,464,ζώω ὁ ξός ἦ θνήσκω κακός ζόν ἀνεμώλιος βάζω
16838,odyssey,11,465,ἐγώ μέν ὡς ἔπος ἀμείβω στυγερός
16839,odyssey,11,466,ἵστημι ἀχεύω θαλερός κατά δάκρυον χέω
16840,odyssey,11,467,ἔρχομαι δή ἐπί ψυχή Πηλείδης Ἀχιλλεύς
16841,odyssey,11,468,καί Πάτροκλος καί ἀμύμων Ἀντίλοχος
16842,odyssey,11,469,Αἴας τί ὅς ἄριστος εἰμί εἶδος τε δέμας τε
16843,odyssey,11,470,ὁ ἄλλος Δαναοί μιμέομαι ἀμύμων Πηλείων
16844,odyssey,11,471,γιγνώσκω δέ ψυχή ἐγώ ποδώκης Αἰακίδης
16845,odyssey,11,472,καί ὅς ὀλοφύρομαι ἔπος πτερόεις προσαυδάω
16846,odyssey,11,473,διογενής Λαερτιάδης πολυμήχης Ὀδυσσεύς
16847,odyssey,11,474,σχέτλιος τίπτα ἔτι μέγας ἐν φρήν μήδομαι ἔργον
16848,odyssey,11,475,πῶς τλάω Ἀίδησδος κατέρχομαι ἔνθα τε νεκρός
16849,odyssey,11,476,ἀφραδεύς ναίω βροτός εἴδωλον κάμνω
16850,odyssey,11,477,ὡς φημί ἀτάρ ἐγώ μιν ἀμείβω προσεῖπον
16851,odyssey,11,478,ὦ Ἀχιλλεύς Πηλεύς υἱός μέγας φέρτης Ἀχαιός
16852,odyssey,11,479,ἔρχομαι Τειρεσίης κατά χρέος εἰ τις βουλή
16853,odyssey,11,480,εἶπον ὅπως Ἰθάκη εἰς παιπαλόεις ἱκνέομαι
16854,odyssey,11,481,οὐ γάρ πω σχεδόν ἔρχομαι Ἀχαιίς οὐδέ πω ἁμός
16855,odyssey,11,482,γῆ ἐπιβαίνω ἀλλά ἀεί ἔχω κακός σύ ἑός Ἀχιλλεύς
16856,odyssey,11,483,οὐ τις ἀνήρ προπάροιθε μακάρτατος εἰμί ἄρα ὀπίσω
16857,odyssey,11,484,πρίν μέν γάρ σύ ζωός τίω ἴσος θεός
16858,odyssey,11,485,Ἀργεῖος νῦν αὖτε μέγας κρατέω νέκυς
16859,odyssey,11,486,ἐνθάδ εἰμί ὁ μή τις θνήσκω ἀκαχίζω Ἀχιλλεύς
16860,odyssey,11,487,ὡς φημί ὁ δέ μ αὐτίκ ἀμείβω προσεῖπον
16861,odyssey,11,488,μή δή ἐγώ θάνατος γε παραυδάω φαίνω Ὀδυσσεύς
16862,odyssey,11,489,βούλομαι ἐκ ἐπάρουρος εἰμί θητεύω ἄλλος
16863,odyssey,11,490,ἀνήρ παρά ἀκλήραος ὅς μή βίοτος πολύς εἰμί
16864,odyssey,11,491,ἤ πᾶς νέκυς καταφθίνω ἀνάσσω
16865,odyssey,11,492,ἀλλά ἄγε ἐγώ ὁ παῖς ἀγαυός μῦθος ἐνέπω
16866,odyssey,11,493,ἤ ἕπομαι εἰς πόλεμος πρόμος εἰμί ἤ καί οὐκίς
16867,odyssey,11,494,εἶπον δέ ἐγώ Πηλεύς ἀμύμων εἰ τις πυνθάνομαι
16868,odyssey,11,495,ἤ ἔτ ἔχω τιμή πολύς μετά Μυρμιδόνες
16869,odyssey,11,496,ἦ μιν ἀτιμάζω ἀν Ἑλλάς τε Φθία τε
16870,odyssey,11,497,οὕνεκα μιν κατά γῆρας ἔχω χείρ τε πούς τε
16871,odyssey,11,498,οὐ γάρ ἐγώ ἐπαρωγός ὑπίημι αὐγή ἠέλιος
16872,odyssey,11,499,τοῖος εἰμί οἷος εἶμί ἐν Τροία εὐρύς
16873,odyssey,11,500,θείνω λαός ἄριστος ἀμύνω Ἀργεῖος
16874,odyssey,11,501,εἰ τοιόσδ ἔρχομαι μίνυνθα πέρ εἰς πατήρ δῶμα
16875,odyssey,11,502,ὁ ἄν τις στύγνυμι μένος καί χείρ ἄαπτος
16876,odyssey,11,503,ὁ ἐκεῖνος βιόνω ἔργω τος ἀπό τιμή
16877,odyssey,11,504,ὡς φημί ἀτάρ ἐγώ μιν ἀμείβω προσεῖπον
16878,odyssey,11,505,ἦ τοι μέν Πηλεύς ἀμύμων οὐ τις πυνθάνομαι
16879,odyssey,11,506,ἀτάρ τοι παῖς γε Νεοπτόλεμος φίλος
16880,odyssey,11,507,πᾶς ἀλήθεια μυθέομαι ὡς ἐγώ κελεύω
16881,odyssey,11,508,αὐτός γάρ μιν ἐγώ κοῖλος ἐπί ναῦς ἔισος
16882,odyssey,11,509,ἄγω ἐκ Σκύρος μετά ἐυκνήμις Ἀχαιός
16883,odyssey,11,510,ἦ τοι ὅτε ἀμφί πόλις Τροία φράζω βουλή
16884,odyssey,11,511,ἀεί πρῶτος βάζω καί οὐ ἁμαρτάνω μῦθος
16885,odyssey,11,512,Νέστωρ ἀντίθεος καί ἐγώ νικάσκω οἴομαι
16886,odyssey,11,513,ἀτάρ ὅτε ἐν πεδίον Τρώς μάρναμαι χαλκός
16887,odyssey,11,514,οὐ ποτ ἐν πληθύς μένω ἀνήρ οὐ ἐν ὅμιλος
16888,odyssey,11,515,ἀλλά πολύς προθέω ὁ ἑός μένος οὐδείς εἴκω
16889,odyssey,11,516,πολύς δή ἀνήρ θείνω ἐν αἰνός δηιοτής
16890,odyssey,11,517,πᾶς ζόν οὐ ἄν ἐγώ μυθέομαι οὐ ὀνομήνω
16891,odyssey,11,518,ὅσος λαός θείνω ἀμύνω Ἀργεῖος
16892,odyssey,11,519,ἀνίημι οἷος ὁ Τηλεφίδης κατεναίρομαι χαλκός
16893,odyssey,11,520,ἥρως Εὐρύπυλος πολύς ζόν ἀνίημι αὐτός ἑταῖρος
16894,odyssey,11,521,Κητειος κτείνω γυνή ἕνεκα δῶρον
16895,odyssey,11,522,ἐκεῖνος δή καλός εἶδον μετά Μέμνων δῖος
16896,odyssey,11,523,ἀτάρ ὅτε εἰς ἵππος καταβαίνω ἑός κός Ἐπειός
16897,odyssey,11,524,Ἀργεῖος ὁ ἄριστος ἐγώ ἑός ἐπί πᾶς τέλλω
16898,odyssey,11,525,ἠμέν ἀνακλίνω πυκνός λόχος ἑός ἐπιτίθημι
16899,odyssey,11,526,εἰμί ἄλλος Δαναοί ἡγήτωρ ἠδέ μέδων
16900,odyssey,11,527,δάκρυον τ ὀμόργνυμι τρέμω ς ὑπό γυῖον ἕκαστος
16901,odyssey,11,528,ἐκεῖνος δή οὐ ποτέ πάμπαν ἐγώ εἶδον ὀφθαλμός
16902,odyssey,11,529,οὐτόω ὀχρέω χρώς κάλλιμος οὔτε παρειά
16903,odyssey,11,530,δάκρυον ὀμοράω ὁ δέ γε μάλα πόλλ ἱκετεύω
16904,odyssey,11,531,ἱππόθεν ἔξειμι ξίφος ζόν ἐπιμαίομαι κώπη
16905,odyssey,11,532,καί δόρυ χαλκοβαρής κακός δέ Τρώς μενοινάω
16906,odyssey,11,533,ἀλλά ὅτε δή Πρίαμος πόλις διαπέρθω αἰπός
16907,odyssey,11,534,μοῖρα καί γέρας ἐσθλός ἔχω ἐπί ναῦς βαίνω
16908,odyssey,11,535,ἀσκηθής οὐτέ ἄρα βάλλω ὀξύς χαλκός
16909,odyssey,11,536,οὐτόω αὐτοσχέδιος οὐτάζω οἷος τε πολύς
16910,odyssey,11,537,γίγνομαι ἐν πόλεμος ἐπιμίξ δέ τε μαίνομαι Ἄρης
16911,odyssey,11,538,ὡς φημί ψυχή δέ ποδώκης Αἰακίδης
16912,odyssey,11,539,φοιτάω μακρός βιβάσκω κατά ἀσφοδελός λειμών
16913,odyssey,11,540,γηθοσύνη ὁ ἕ υἱός φημί ἀριδείκετος εἰμί
16914,odyssey,11,541,ὁ δι ἄλλος ψυχή νέκυς καταθνήσκω
16915,odyssey,11,542,ἵστημι ἀχεύω ἐρῶ δέ κήδω ἕκαστος
16916,odyssey,11,543,οἶος ζόν Αἴας ψυχή Τελαμωνιάδης
16917,odyssey,11,544,νόσφι ἀφίστημι χολόω ἕνεκα νίκη
16918,odyssey,11,545,ὁ μιν ἐγώ νικάω δικάζω παρά ναῦς
16919,odyssey,11,546,τεῦχος ἀμφ Ἀχιλλεύς τίθημι δέ πότνια μήτηρ
16920,odyssey,11,547,παῖς δέ Τρώς δικάζω καί Παλλάς Ἀθήνη
16921,odyssey,11,548,ὡς δή μή ὀφείλω νικάω τοιόστος ἐπ ἆθλον
16922,odyssey,11,549,τοῖος γάρ κεφαλή ἕνεκ αὐτός γαῖα κατέχω
16923,odyssey,11,550,Αἴας ὅς περί μέν εἶδος περί ἑός ἔργον τεύχω
16924,odyssey,11,551,ὁ ἄλλος Δαναοί μιμέομαι ἀμύμων Πηλείων
16925,odyssey,11,552,ὁ μέν ἐγώ ἔπος προσαυδάω μειλίχιος
16926,odyssey,11,553,Αἴας παῖς Τελαμών ἀμύμων οὐ ἄρα μέλλω
16927,odyssey,11,554,οὐδέ θνήσκω λανθάνω ἐγώ χόλος ἕνεκα τεῦχος
16928,odyssey,11,555,οὐλόμενος ὁ δέ πῆμα θεός τίθημι Ἀργεῖος
16929,odyssey,11,556,τοῖος γάρ σφεῖς πύργος ἀπόλλυμι σύ ἑός Ἀχαιός
16930,odyssey,11,557,ἴσος Ἀχιλλεύς κεφαλή Πηλείδης
16931,odyssey,11,558,ἀχεύω φθίω διαμπερές οὐδέ τις ἄλλος
16932,odyssey,11,559,αἴτιος ἀλλά Ζεύς Δαναοί στρατός αἰχμητής
16933,odyssey,11,560,ἔκπαγλος ἐχθαίρω ὁ ἑός ἐπί μοῖρα τίθημι
16934,odyssey,11,561,ἀλλά ἄγε δεῦρο ἄναξ ἑός ἔπος καί μῦθος ἀκούω
16935,odyssey,11,562,ἡμέτερος δαμάζω δέ μένος καί ἀγήνωρ θυμός
16936,odyssey,11,563,ὡς φημί ὁ δέ ὅς οὐδείς ἀμείβω βαίνω δέ μετά ἄλλος
16937,odyssey,11,564,ψυχή εἰς Ἔρεβος νέκυς καταθνήσκω
16938,odyssey,11,565,ἔνθα ἠ ὅμως πρόσφημι χολόω ἤ ἄν ἐγώ ὁ
16939,odyssey,11,566,ἀλλά ἐγώ ἐθέλω θυμός ἐν στῆθος φίλος
16940,odyssey,11,567,ὁ ἄλλος ψυχή εἶδον καταθνήσκω
16941,odyssey,11,568,ἔνθ ἦ τοι Μίνως εἶδον Ζεύς ἀγλαός υἱός
16942,odyssey,11,569,χρύσεος σκῆπτρον ἔχω θεμιστεύω νέκυς
16943,odyssey,11,570,ἧμαι ἕ δέ μιν ἀμφί δίκη ἐρῶ ἄναξ
16944,odyssey,11,571,ἧμαι ἵστημι τε καίω εὐρυπυλής Ἀίδης δῶμα
16945,odyssey,11,572,ὁ δέ μετά Ἐρίων πελώριος εἰσνοέω
16946,odyssey,11,573,θήρ ὁμοῦ εἴλω καίω ἀσφοδελός λειμών
16947,odyssey,11,574,ὁ αὐτός κατέπεφνον ἐν οἰοπόλοισις ὄρος
16948,odyssey,11,575,χείρ ἔχω ῥόπαλος παγχάλκεος ἀεί ἀαγή
16949,odyssey,11,576,καί Τιτυός εἶδον γαῖα ἐρικυδής υἱός
16950,odyssey,11,577,κεῖμαι ἐν δάπεδον ὁ ζόν ἐπ ἐννέα κεῖμαι πέλεθρον
16951,odyssey,11,578,γυγπάνω δέ μιν ἑκάτερθε παραμένω ἧπαρ κείρω
16952,odyssey,11,579,δέρτρον ἔσω δύναμαι ὁ ἑός οὐ ἀπαμύνω χείρ
16953,odyssey,11,580,Λητώ γάρ ἁλκέω Ζεύς κυδρός παράκοιτις
16954,odyssey,11,581,Πυθέω ἔρχομαι διά καλλίχορος Πανοπεύς
16955,odyssey,11,582,καί μήν Τάνταλος εἰσεῖδον κρατέρ ἄλγε ἔχω
16956,odyssey,11,583,ἑστερ ἐν λίμνη ὁ δέ προσπλάζω γένειον
16957,odyssey,11,584,στεῦμαι δέ δίψα πίνω δ οὐ ἔχω αἱρέω
16958,odyssey,11,585,ὁσάκις γάρ κύπτω ὁ γέρων πίνω μενεαίνω
16959,odyssey,11,586,τοσσάχ ὕδωρ ἀπόλλυμι ἀναβροχέν ἀμφί δέ πούς
16960,odyssey,11,587,γαῖα μέλας φαίνω καταζαίνω δέ δαίμων
16961,odyssey,11,588,δένδρεον δή ὑψιπέτηλος κατά κράς χέω καρπός
16962,odyssey,11,589,ὄγχνη καί ῥοιαί καί μηλεύς ἀγλαόκαρπος
16963,odyssey,11,590,συκέα τε γλυκύς καί ἐλαία τηλεθάω
16964,odyssey,11,591,ὁ ὁπότ ἰθύω ὁ γέρων ἐπί χείρ μανθάνω
16965,odyssey,11,592,ὁ δή ἄνεμος ῥίπτω πρός νέφος σκιόεις
16966,odyssey,11,593,καί μήν Σίσυφος εἰσεῖδον κρατέρ ἄλγε ἔχω
16967,odyssey,11,594,λᾶας βαστάζω πελώριος ἀμφότερος
16968,odyssey,11,595,ἦ τοι ὁ μέν σκήρρω χείρ τε πούς τε
16969,odyssey,11,596,λᾶας ἄνω ὄθω πρός λόφος ἀλλ ὅτε μέλλω
16970,odyssey,11,597,ἄκρος ὑπερβάλλω τότ ἀποστρέφω κραταιός
16971,odyssey,11,598,αὖθις ἔπειτα πέδων κυλίνδω λᾶας ἀναιδής
16972,odyssey,11,599,ἀτάρ ὁ ξός ἄψ ὠσάσκω τιταίνω κατά ζόν ἱδρώς
16973,odyssey,11,600,ῥέω ἐκ μέλος κονία ἑός ἐκ κράς ὄρνυμι
16974,odyssey,11,601,ὁ δέ μετ εἰσνοέω βία Ἡράκλειος
16975,odyssey,11,602,εἴδωλον αὐτός δέ μιμέομαι ἀθάνατος θεός
16976,odyssey,11,603,τέρπω ἐν θαλία καί ἔχω καλλίσφυρος Ἥβη
16977,odyssey,11,604,παῖς Ζεύς μέγας καί Ἥρα χρυσοπέδιλος
16978,odyssey,11,605,ἀμφί δέ μιν κλαγγή νέκυς εἰμί οἰωνός ὡς
16979,odyssey,11,606,πάντοσ ἀτύζω ὁ ἑός ἐρεμνός νύξ ἔοικα
16980,odyssey,11,607,γυμνός τόξον ἔχω καί ἐπί νευρή ὀιστός
16981,odyssey,11,608,δεινός παπταίνω ἀεί βάλλω ἔοικα
16982,odyssey,11,609,σμερδαλέος δέ ἕ ἀμφί περί στῆθος ἀορτήρ
16983,odyssey,11,610,χρύσεος εἰμί τελαμών ἵνα θέσκελος ἔργον τεύχω
16984,odyssey,11,611,ἄρκτος τ ἀγρότερος τε ὗς χαροπός τε λέων
16985,odyssey,11,612,ὑσμίνη τε μάχη τε φόνος μιμέω ἀνδροκτασία τε
16986,odyssey,11,613,μή τεχνάομαι μήδ ἄλλος τις τεχνάομαι
16987,odyssey,11,614,ὅς ἐκεῖνος τελαμών ἑός ἐγκατατίθεμαι τέχνη
16988,odyssey,11,615,γιγνώσκω δή αώς εἰμ ἐκεῖνος ἐπεί εἶδον ὀφθαλμός
16989,odyssey,11,616,καί μ ὀλοφύρομαι ἔπος πτερόεις προσαυδάω
16990,odyssey,11,617,διογενής Λαερτιάδης πολυμήχης Ὀδυσσεύς
16991,odyssey,11,618,ἆ δείλ ἦ τις καί σύ κακός μόρος ἁγαλάζω
16992,odyssey,11,619,ὅς πέρ ἐγώ ὀχέω ὑπό αὐγή ἠέλιος
16993,odyssey,11,620,Ζεύς μέν παῖς εἰμί Κρονίων ἀτάρ ὀιζύς
16994,odyssey,11,621,ἔχω ἀπειρέσιος μάλα γάρ πολύς χείρων φώς
16995,odyssey,11,622,δεδμήμης ὁ δέ ἐγώ χαλεπός ἐπιτέλλω ἆθλος
16996,odyssey,11,623,καί ποτέ μ ἐνθός ζόν πέμπω ἄν ἄξων οὐ γάρ ἐάω ἄλλος
16997,odyssey,11,624,φράζω ὅδε γε ἐγώ κράτερος εἰμί ἆθλον
16998,odyssey,11,625,ὁ μέν ἐγώ ἀναφέρω καί ἄγω ἐκ ᾍδης
16999,odyssey,11,626,Ἑρμῆς δέ ὅς πέμπω ἰδέ γλαυκῶπις Ἀθήνη
17000,odyssey,11,627,ὡς εἶπον ὁ μέν αὖθις βαίνω δόμος Ἀίδης εἴσω
17001,odyssey,11,628,ἀτάρ ἐγώ αὐτός μένω ἔμπεδος εἰ τις εἷς ἔρχομαι
17002,odyssey,11,629,ἀνήρ ἥρως ὁ δή ὁ πρόσθεν ὄλλυμι
17003,odyssey,11,630,καί νῦν ἐκ ἔτι πρότερος εἶδον ἀνήρ ὅς ἐθέλω πέρ
17004,odyssey,11,631,Θησεύς Πειρίθοος τε θεός ἐρικυδής τέκνον
17005,odyssey,11,632,ἀλλά πρίν ἐπί ἔθνος ἀγείρω μυρίος νεκρός
17006,odyssey,11,633,ἠχή θεσπέσιος ἐγώ δέ χλωρός δέος αἱρέω
17007,odyssey,11,634,μή ἐγώ Γοργεῖος κεφαλή δεινός πέλωρον
17008,odyssey,11,635,ἐκ Ἀίδης πέμπω ἀγαυός Περσεφόνεια
17009,odyssey,11,636,αὐτίκ ἔπειτα ἐπί ναῦς κίω κελεύω ἑταῖρος
17010,odyssey,11,637,αὐτός τ ἀμβαίνω ἀνά τε πρυμνήσιος λύω
17011,odyssey,11,638,ὁ δή αἶς εἰσβαίνω καί ἐπί κλείς καθίζω
17012,odyssey,11,639,ὁ δέ κάος Ὠκεανός ποταμός φέρω κῦμα ῥόος
17013,odyssey,11,640,πρῶτος μέν εἰρεσία μετέπειτα δέ κάλλιμος οὖρος
17014,iliad,9,1,ὡς ὁ μέν Τρώς φυλακή ἔχω ἀτάρ Ἀχαιός
17015,iliad,9,2,θεσπέσιος ἔχω φύζος φόβος κρυόεις ἑταίρη
17016,iliad,9,3,πένθος δή ἄτλητος βολάομαι πᾶς ἄριστος
17017,iliad,9,4,ὡς δή ἄνεμος δύο πόντος ὀρίνω ἰχθυόεις
17018,iliad,9,5,Βορέας καί Ζέφυρος ὁ τε Θρῄκηθεν ἄητος
17019,iliad,9,6,ἔρχομαι ἐξαπίνης ἄμυδις δέ τε κῦμα κελαινός
17020,iliad,9,7,κορθύω πολύς δέ παρέξ ἅλς φῦκος χέω
17021,iliad,9,8,ὡς δαίζω θυμός ἐν στῆθος Ἀχαιός
17022,iliad,9,9,Ἀτρείδης δή ἄχος μέγας βεβόλημαι ἦτορ
17023,iliad,9,10,φοιτάω κῆρυξ λιγύφθογγος κελεύω
17024,iliad,9,11,κλήδην εἰς ἀγορά κικλήσκω ἀνήρ ἕκαστος
17025,iliad,9,12,μή δέ βοάω αὐτός δέ μετά πρότερος πονέω
17026,iliad,9,13,ἵζω δή ἐν ἀγορά τετίημαι ἄν ζόν Ἀγαμέμνων
17027,iliad,9,14,ἵστημι δάκρυον χέω ὡς τε κρήνη μελάνυδρος
17028,iliad,9,15,ὅς τε κατά αἰγίλιψ πέτρα δνοφερός χέω ὕδωρ
17029,iliad,9,16,ὡς ὁ βαρύς στενάχω ἔπος Ἀργεῖος μεταυδάω
17030,iliad,9,17,ὦ φίλος Ἀργεῖος ἡγήτωρ ἠδέ μέδων
17031,iliad,9,18,Ζεύς ἐγώ μέγας Κρονίδης ἄτη ἐνδέω βαρύς
17032,iliad,9,19,σχέτλιος ὅς τότε μέν ἐγώ ὑπέχω καί κατανεύω
17033,iliad,9,20,Ἴλιος ἐκπέρθω εὐτείχεος ἀπονέομαι
17034,iliad,9,21,νῦν δέ κακός ἀπάτη βουλεύω καί ἐγώ κελεύω
17035,iliad,9,22,δυσκλεής Ἄργος ἱκνέομαι ἐπεί πολύς ὄλλυμι λαός
17036,iliad,9,23,οὕτως πού Ζεύς μέλλω ὑπερμενής φίλος εἰμί
17037,iliad,9,24,ὅς δή πολύς πόλις καταλύω κάρηνον
17038,iliad,9,25,ἄδι ἔτι καί λύω ὁ γάρ κράτος εἰμί μέγας
17039,iliad,9,26,ἀλλά ἄγω ὡς ἄν ἐγώ εἶπον πείθω πᾶς
17040,iliad,9,27,φεύγω σύν ναῦς φίλος εἰς πατρίς γαῖα
17041,iliad,9,28,οὐ γάρ ἔτι Τροία αἱρέω εὐρυάγυια
17042,iliad,9,29,ὡς φημί ὁ δή ἄρα πᾶς ἀκήν γίγνομαι σιωπή
17043,iliad,9,30,δήν δή ἄνεω εἰμί τετίημαι υἱός Ἀχαιός
17044,iliad,9,31,ὀψέ δέ δή μετεῖπον βοή ἀγαθός Διομήδης
17045,iliad,9,32,Ἀτρείδης σύ πρῶτος μάχομαι ἀφραδέω
17046,iliad,9,33,ὁ θέμις εἰμί ἄναξ ἀγορά σύ δέ μή τις χολόω
17047,iliad,9,34,ἀλκή μέν ἐγώ πρῶτος ὀνειδίζω ἐν Δαναοί
17048,iliad,9,35,φημί εἰμί ἀπόλεμος καί ἄναλκις οὗτος δέ πᾶς
17049,iliad,9,36,ἴσος Ἀργεῖος ἠμέν νέος ἠδέ γέρων
17050,iliad,9,37,σύ δέ διάνδιχα δίδωμι Κρόνος παῖς ἀγκυλομήτης
17051,iliad,9,38,σκῆπτρον μέν σύ δίδωμι τιμάω περί πᾶς
17052,iliad,9,39,ἀλκή δή οὐ σύ δίδωμι ὁ τε κράτος εἰμί μέγας
17053,iliad,9,40,δαιμών οὕτως πού μάλα ἔλπω υἱός Ἀχαιός
17054,iliad,9,41,ἀπόλεμος μιμέω εἰμί καί ἄναλκις ὡς ἀγορεύω
17055,iliad,9,42,εἰ δέ σύ αὐτός θυμός ἐπισεύω ὡς τε νέομαι
17056,iliad,9,43,ἔρχομαι πάρ σύ ὁδός ναῦς δέ τοι ἄγχι θάλασσα
17057,iliad,9,44,ἑστάσ ὅς τοι ἕπομαι Μυκήνηθεν μάλα πολύς
